ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age
4339,1970,PhD,Married,0.6002110246795043,0,1,31-12-2013,-0.4181993483418502,1.182876569627678,-0.23393276236877672,-0.07067999526493927,-0.6870680334894731,-0.4618937191707623,-0.1729793463812893,1.3847145068992197,0.3294268039924911,1.142174748287431,1.910577662147402,-1.3670142877160523,0,0,0,0,0,0,3,11,0,-0.09967090760406987
10755,1976,2n Cycle,Married,-1.1335797774375624,1,0,02-09-2013,0.9286723593500957,-0.8853373395492488,-0.5860051061747391,-0.6777746254402801,-0.41242718352758656,-0.486123641911272,-0.153806020838507,0.349413940993261,-0.3904912847325628,-0.5687196185467573,-1.1661254027053516,0.6939037392619777,0,0,0,0,0,0,3,11,0,-0.6004473555288163
8595,1973,Graduation,Widow,-0.39011788449812307,0,1,11-02-2014,1.7229813151684228,-0.7397303258284594,-0.6614491798474453,-0.7132254067643876,-0.6504492534945548,-0.6557331010948404,-0.7673524382075414,-0.1682363419597184,-1.1104093734576166,-0.5687196185467573,-0.8584550962200763,-0.13046347152923427,0,0,0,0,0,0,3,11,0,-0.3500591315664431
2968,1943,PhD,Divorced,-0.13109228030421552,0,0,01-02-2013,0.13436340353176865,0.3954100668519803,-0.46026498338689537,0.17304412633829977,2.2424343661039834,0.5315331131901381,-0.03876606758181304,-0.1682363419597184,1.049344892717545,2.5108902417547814,-0.24311448324952553,0.2817201338663717,1,0,0,0,0,0,3,11,1,2.153823108057289
8601,1980,Graduation,Married,1.1031633329915893,0,1,29-04-2013,-1.5923951960732903,0.3478649195145797,1.2498006865277789,1.6353888559577339,0.8143019463021733,3.6571931467158976,1.1116334649851265,-0.1682363419597184,1.409303937080072,1.142174748287431,-0.24311448324952553,-0.5426470769248403,0,0,0,0,0,0,3,11,0,-0.9342983208119806
503,1985,Master,Married,-1.2590993178039613,1,0,12-03-2013,1.34309442325531,-0.8645363375891361,-0.6363011552898765,-0.6113044104575786,-0.6321398634970958,-0.6557331010948404,-0.7098324615791944,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,0,0,0,0,0,0,3,11,0,-1.351612027415936
8430,1957,Graduation,Together,-1.202081103044296,0,1,24-12-2012,-1.557860024081189,-0.8764226244234862,-0.6614491798474453,-0.7132254067643876,-0.6321398634970958,-0.6315031783543306,-0.7865257637503237,-0.6858866249126978,-1.4703684178201437,-0.9108984919135951,-0.8584550962200763,-0.13046347152923427,0,0,0,0,0,0,3,11,0,0.9853447295662141
7281,1959,PhD,Single,,0,0,05-11-2013,1.0668130473185005,-0.6624694614051834,-0.38482090971418914,-0.5182461094817964,-0.6321398634970958,-0.6072732556138208,-0.09628604421016002,-0.6858866249126978,-1.1104093734576166,0.11563812818691793,-0.5507847897348009,-1.3670142877160523,0,0,0,0,0,0,3,11,0,0.818419246924632
2139,1975,Master,Married,-1.7779849390906983,1,0,02-10-2013,-1.0398324441996714,-0.8942520546750115,-0.6363011552898765,-0.6955000161023339,-0.6321398634970958,-0.6072732556138208,-0.6139658338652828,0.349413940993261,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,-0.13046347152923427,0,0,0,0,0,0,3,11,0,-0.5169846142080252
1371,1976,Graduation,Single,1.1003819566618496,0,0,28-06-2014,0.790531671381691,-0.5376634496445067,3.4628268475938278,0.438924986269106,3.469163495933743,0.07116458112045254,2.492112904065454,-0.6858866249126978,-0.7504503290950897,0.4578170015537556,0.987566742691576,-1.779197893111658,0,0,0,0,0,0,3,11,0,-0.6004473555288163
9909,1996,2n Cycle,Married,-1.7779849390906983,0,0,09-11-2012,-0.8671565842391655,-0.8942520546750115,-0.208784737811208,-0.6777746254402801,-0.41242718352758656,-0.12267480080362557,0.11462053676044556,0.349413940993261,-0.3904912847325628,-0.5687196185467573,-0.8584550962200763,1.5182709500531897,0,0,0,0,0,0,3,11,1,-2.2697021819446377
7286,1968,Graduation,Together,-0.41797138174308845,1,0,24-05-2013,1.4812351112237145,-0.8645363375891361,-0.5105610325020329,-0.6733432777747667,-0.6321398634970958,-0.5345834873922916,-0.5947925083225005,-0.6858866249126978,-0.7504503290950897,-0.9108984919135951,-1.1661254027053516,1.9304545554487955,0,0,0,0,0,0,3,11,0,0.06725457503751228
7244,1951,Graduation,Single,,2,1,01-01-2014,1.6193757991921194,-0.7605313277885721,-0.5357090570596016,-0.5271088048128233,-0.5772116935047185,-0.4134338736897427,-0.7098324615791944,0.349413940993261,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,0.2817201338663717,0,0,0,0,0,0,3,11,0,1.4861211774909606
6566,1954,PhD,Married,0.806708350188898,1,1,08-11-2012,-0.3491290043576479,1.5513514614925328,0.5959520480309917,0.6649237172102913,0.22840146638348202,0.26500396304453067,-0.11545936975294234,3.455315638711137,0.3294268039924911,-0.22654074517991973,1.910577662147402,1.1060873446575836,0,0,0,0,0,0,3,11,0,1.2357329535285873
8614,1957,Graduation,Widow,0.5260277445705879,0,1,12-05-2014,-0.6944807242786596,-0.17513170119682708,-0.18363671325363923,-0.18589503456828863,-0.009620603583486308,0.9676717225193138,-0.5756191827797181,-0.6858866249126978,-0.03053224037003586,-0.22654074517991973,1.2952370491768512,-1.3670142877160523,0,0,0,0,0,0,3,11,0,0.9853447295662141
4114,1964,Master,Married,1.0686742665028162,0,0,11-08-2012,-1.6269303680653915,1.028354840781126,0.26902772878259806,2.716637686343012,-0.19271450355807734,3.3906639965702903,-0.2304993230096363,-0.6858866249126978,0.689385848355018,2.1687113683879438,2.2182479686326775,-0.9548306823204462,0,0,0,0,0,0,3,11,0,0.4011055403206766
1331,1977,Graduation,Single,-0.653911562400156,1,0,02-01-2013,0.16889857552386983,-0.8675079092977236,-0.5105610325020329,-0.6511865394471995,-0.13778633356570003,-0.6315031783543306,-0.7865257637503237,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,0.6939037392619777,0,0,0,0,0,0,3,11,0,-0.6839100968496074
2225,1977,Graduation,Divorced,1.205319312188174,0,0,07-06-2014,0.16889857552386983,0.6123348015788707,2.3563137670608034,1.697427723274922,2.169196806114147,0.31346380852555017,3.7767257154318696,-0.6858866249126978,-0.03053224037003586,2.1687113683879438,0.3722261297210252,-1.779197893111658,1,0,0,1,0,0,3,11,1,-0.6839100968496074
9381,1978,Graduation,Married,0.5612717560631475,1,1,12-06-2013,0.27250409150017335,0.07150875061593862,-0.43511695882932666,-0.19032638223380208,-0.4673553535199639,-0.07421495532260604,1.2458467437846028,2.4200150728051786,-0.03053224037003586,-0.22654074517991973,1.2952370491768512,-0.9548306823204462,0,0,0,0,0,0,3,11,0,-0.7673728381703985
6260,1955,Master,Together,1.1974519905697674,0,0,19-11-2012,0.20343374751597101,2.020859791449364,0.6211000725885605,1.1745286987443364,2.6086221660531654,2.2518576277663316,2.798886112749971,-0.6858866249126978,-0.3904912847325628,2.5108902417547814,2.2182479686326775,-1.779197893111658,0,0,1,0,0,0,3,11,1,1.1522702122077961
10383,1966,Graduation,Divorced,0.7167904268431681,0,0,02-04-2013,-0.6599455522865585,-0.026553115767450154,0.2187316796674606,1.3960960820200083,1.5283681562030782,2.2518576277663316,-0.07711271866737769,-0.6858866249126978,0.3294268039924911,0.7999958749205932,1.2952370491768512,-0.9548306823204462,0,0,0,0,0,0,3,11,1,0.23418005767909442
7437,1988,Graduation,Single,-0.9659025187018222,1,0,28-04-2014,-0.6254103802944573,-0.8645363375891361,-0.6614491798474453,-0.7043627114333607,-0.6504492534945548,-0.6315031783543306,-0.7481791126647591,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.5507847897348009,-0.9548306823204462,0,0,0,0,0,0,3,11,0,-1.6020002513783091
8557,1982,Graduation,Single,,1,0,17-06-2013,0.27250409150017335,-0.8704794810063111,-0.5860051061747391,-0.6423238441161726,-0.6504492534945548,-0.6072732556138208,-0.7290057871219767,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,0.2817201338663717,0,0,0,0,0,0,3,11,0,-1.1012238034535626
8375,1968,PhD,Married,0.1472837563551673,0,1,03-03-2014,0.47971512345278045,0.4251257839378557,-0.6614491798474453,-0.615735758123092,-0.6870680334894731,-0.6557331010948404,-0.019592742039030716,0.349413940993261,1.409303937080072,-0.22654074517991973,0.06455582323574982,0.6939037392619777,0,0,0,0,0,0,3,11,0,0.06725457503751228
6853,1982,Master,Single,0.9349297989899011,0,0,04-07-2013,-1.2815786481443796,1.2125922867135535,-0.007600541350658057,1.6442515512887608,0.5762798763352049,-0.34074410546821343,0.6898203030439153,-0.6858866249126978,-0.3904912847325628,1.142174748287431,1.6029073556621267,-1.779197893111658,0,1,1,0,0,0,3,11,1,-1.1012238034535626
3076,1975,Graduation,Together,0.5723972613821066,1,1,07-09-2012,-1.0743676161917726,0.4399836424807934,-0.208784737811208,-0.28781603087509766,-0.39411779353012744,-0.21959449176566462,-0.7290057871219767,0.8670642239462404,-0.03053224037003586,-0.22654074517991973,1.910577662147402,-0.9548306823204462,0,0,0,0,0,0,3,11,0,-0.5169846142080252
1012,1952,Graduation,Single,0.3804822946300628,0,1,18-02-2013,-0.7980862402549632,0.6509652337905086,-0.4854130079444641,-0.1460129055786677,-0.009620603583486308,-0.31651418272770365,2.396246276351542,0.8670642239462404,1.409303937080072,-0.22654074517991973,1.2952370491768512,0.6939037392619777,0,0,0,0,0,0,3,11,0,1.4026584361701695
6518,1951,PhD,Widow,0.6132040255341457,0,1,11-06-2013,-1.4197193361127844,0.719311383088022,-0.6614491798474453,-0.5271088048128233,-0.6870680334894731,-0.5103535646517818,-0.7290057871219767,-0.6858866249126978,1.049344892717545,0.11563812818691793,0.6798964362063006,-0.13046347152923427,0,0,0,0,0,0,3,11,0,1.4861211774909606
4137,1948,Graduation,Together,0.7318495929713306,0,0,06-12-2013,-0.6944807242786596,0.27951877021706634,0.3444718024553043,0.8864911004859631,1.4917493762081602,2.300317473247351,-0.26884597409520095,-0.6858866249126978,1.049344892717545,0.4578170015537556,-0.5507847897348009,-0.5426470769248403,0,0,0,0,0,0,3,11,0,1.7365094014533338
8082,1971,Graduation,Married,-1.0539926804594373,1,0,21-05-2013,0.8941371873579945,-0.9001951980921865,-0.5860051061747391,-0.7132254067643876,-0.6321398634970958,-0.5103535646517818,-0.5564458572369358,-0.6858866249126978,-1.1104093734576166,-0.5687196185467573,-1.1661254027053516,0.6939037392619777,0,0,0,0,0,0,3,11,1,-0.18313364892486095
1386,1967,Graduation,Together,-0.7856693325346854,1,1,11-05-2014,-1.696000712049594,-0.8734510527148986,-0.6614491798474453,-0.7353821450919548,-0.6870680334894731,-0.6557331010948404,-0.8440457403786708,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,0.6939037392619777,0,0,0,0,0,0,3,11,0,0.15071731635830335
9369,1979,2n Cycle,Single,1.4283062259381678,0,1,19-03-2014,-1.0398324441996714,1.1412745657074526,-0.3093768360414829,0.6294729358861838,2.9931193559998066,-0.07421495532260604,-0.11545936975294234,-0.6858866249126978,2.489181070167653,2.5108902417547814,1.2952370491768512,-0.13046347152923427,1,0,0,1,0,0,3,11,1,-0.8508355794911895
4477,1958,Graduation,Together,0.6694672952900244,0,1,27-09-2013,-1.557860024081189,-0.169188557779652,0.570804023473423,-0.035229213940831776,-0.5589023035072593,1.3311205636269603,1.2458467437846028,-0.6858866249126978,0.3294268039924911,-0.22654074517991973,1.2952370491768512,-0.5426470769248403,0,0,0,0,0,0,3,11,0,0.901881988245423
1357,1970,Graduation,Together,0.8982553653849039,1,2,08-04-2013,1.4121647672395123,1.640498612750159,0.8222842690491103,1.4182528203475755,0.37487658636315485,0.04693465837994278,0.5556070242444391,2.4200150728051786,-0.7504503290950897,0.7999958749205932,-0.24311448324952553,-0.13046347152923427,0,0,0,0,0,0,3,11,0,-0.09967090760406987
1402,1954,Master,Married,0.5858273356599929,0,0,11-09-2012,-1.6614655400574927,0.570732797658645,0.24387970422502936,1.2986064333787128,2.773406676030297,0.7980622633357455,-0.6139658338652828,0.349413940993261,-0.03053224037003586,1.8265324950211062,0.06455582323574982,-0.9548306823204462,0,0,0,0,0,0,3,11,0,1.2357329535285873
10629,1973,2n Cycle,Married,,1,0,14-09-2012,-0.8326214122470643,-0.8288774770860856,-0.5860051061747391,-0.5492655431403904,-0.37580840353266837,-0.5588134101328013,-0.5180992061513712,0.349413940993261,-0.3904912847325628,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,0,0,0,0,0,0,3,11,0,-0.3500591315664431
6312,1959,Graduation,Married,0.5079487984272795,0,1,17-03-2013,-0.6944807242786596,-0.13650126898518908,2.02938944781241,0.5497086779069419,0.8509207262970915,0.2407740403040209,0.8048602563006093,0.8670642239462404,2.129222025805126,0.11563812818691793,2.2182479686326775,0.6939037392619777,0,0,0,0,0,0,3,11,0,0.818419246924632
8132,1975,PhD,Married,0.33311942912935133,1,1,05-04-2013,1.34309442325531,0.7757712455511853,-0.5105610325020329,-0.45177589449909483,-0.6870680334894731,-0.5103535646517818,-0.4797525550658065,1.3847145068992197,1.7692629814425989,-0.22654074517991973,0.6798964362063006,0.6939037392619777,0,1,0,0,0,0,3,11,0,-0.5169846142080252
1050,1952,Graduation,Married,-0.9502473433601442,0,0,30-04-2014,0.30703926349227456,-0.8615647658805485,-0.4099689342717579,-0.6822059731057936,-0.6138304734996367,-0.29228425998719393,-0.6714858104936298,-0.6858866249126978,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,-1.3670142877160523,0,0,0,0,0,0,3,11,0,1.4026584361701695
5846,1977,Graduation,Divorced,-0.47685709203843607,1,0,19-12-2012,0.6523909834132863,-0.897223626383599,-0.6363011552898765,-0.7132254067643876,-0.6504492534945548,-0.6315031783543306,-0.8248724148358884,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,0.2817201338663717,0,0,0,0,0,0,3,11,0,-0.6839100968496074
1859,1972,Master,Married,0.9140297425692852,0,0,27-08-2012,-0.5218048643181538,1.2393364320908413,2.1299815460426847,3.3591830978424606,1.0889427962640599,-0.21959449176566462,-0.49892588060858883,-0.6858866249126978,1.049344892717545,1.142174748287431,-0.24311448324952553,-0.13046347152923427,0,0,0,0,0,0,3,11,1,-0.266596390245652
